date,year,month,state,hi_level,jo_level,ld_level,qu_level,ts_level,hi_rate,jo_rate,ld_rate,qu_rate,ts_rate,raw_score,quit_score,area_rank,pop_rank,FIPS,Abbr,region
5/1/2020,2020,05,Kentucky,85,85,23,36,63,5,4.8,1.4,2.1,3.7,8.63,69,37,26," ""21000""",KY,South
5/1/2020,2020,05,Louisiana,92,81,38,33,76,5.3,4.5,2.2,1.9,4.4,7.8,67,31,25," ""22000""",LA,South
5/1/2020,2020,05,Maine,37,24,12,6,19,6.6,4.1,2.2,1.1,3.4,7.16,65,39,42," ""23000""",ME,North
5/1/2020,2020,05,Maryland,129,112,29,42,77,5.4,4.4,1.2,1.7,3.2,8.36,68,42,18," ""24000""",MD,South
5/1/2020,2020,05,Massachusetts,161,124,54,32,94,5.2,3.9,1.7,1,3,6.45,63,44,15," ""25000""",MA,North
5/1/2020,2020,05,Michigan,292,132,70,53,129,8.3,3.6,2,1.5,3.7,8.7,69,11,10," ""26000""",MI,Midwest
5/1/2020,2020,05,Minnesota,110,93,44,26,75,4.2,3.5,1.7,1,2.9,5.48,60,12,22," ""27000""",MN,Midwest
5/1/2020,2020,05,Mississippi,65,50,12,21,36,6.2,4.6,1.1,2,3.4,9.67,72,32,34," ""28000""",MS,South
5/1/2020,2020,05,Missouri,214,98,36,58,98,8.2,3.6,1.4,2.2,3.7,10.16,74,21,19," ""29000""",MO,Midwest
5/1/2020,2020,05,Montana,50,23,7,5,13,11.1,4.9,1.6,1.1,2.9,11.02,76,4,44," ""30000""",MT,West
5/1/2020,2020,05,Nebraska,42,31,14,14,29,4.4,3.2,1.5,1.5,3.1,6.13,62,16,37," ""31000""",NE,Midwest
5/1/2020,2020,05,Nevada,123,52,46,36,85,11.1,4.5,4.2,3.3,7.7,12.23,80,7,32," ""32000""",NV,West
5/1/2020,2020,05,New Hampshire,41,30,12,7,20,7,4.8,2,1.2,3.4,8.19,68,46,41," ""33000""",NH,North
5/1/2020,2020,05,New Jersey,266,150,71,72,153,7.6,4.1,2,2,4.3,9.35,71,47,11," ""34000""",NJ,North
5/1/2020,2020,05,New Mexico,43,34,11,9,23,5.7,4.3,1.5,1.2,3,7.47,66,5,36," ""35000""",NM,West
5/1/2020,2020,05,New York,392,298,153,105,279,4.9,3.6,1.9,1.3,3.5,6.35,62,27,4," ""36000""",NY,North
5/1/2020,2020,05,North Carolina,240,180,64,88,162,5.8,4.2,1.6,2.1,3.9,8.58,69,28,9," ""37000""",NC,South
5/1/2020,2020,05,North Dakota,30,17,12,9,22,7.6,4.1,3,2.3,5.6,9.12,71,19,47," ""38000""",ND,West
5/1/2020,2020,05,Ohio,407,220,80,74,160,8.3,4.3,1.6,1.5,3.3,9.5,72,34,7," ""39000""",OH,Midwest
5/1/2020,2020,05,Oklahoma,101,77,29,25,58,6.4,4.7,1.9,1.6,3.7,8.39,69,20,28," ""40000""",OK,South
5/1/2020,2020,05,Oregon,106,70,26,28,60,6.2,3.9,1.5,1.6,3.5,8.19,68,9,27," ""41000""",OR,West
5/1/2020,2020,05,Pennsylvania,255,232,107,50,170,4.9,4.3,2.1,1,3.3,6.23,62,33,5," ""42000""",PA,North
5/1/2020,2020,05,Rhode Island,36,21,8,4,14,8.7,4.8,1.9,1,3.4,9.3,71,50,43," ""44000""",RI,North
5/1/2020,2020,05,South Carolina,131,94,24,43,72,6.7,4.6,1.2,2.2,3.7,10.19,74,40,23," ""45000""",SC,South
5/1/2020,2020,05,South Dakota,18,12,5,6,12,4.5,2.9,1.2,1.5,3,6.36,62,17,46," ""46000""",SD,West
5/1/2020,2020,05,Tennessee,206,137,37,60,102,7.3,4.6,1.3,2.1,3.6,10.29,74,36,16," ""47000""",TN,South
5/1/2020,2020,05,Texas,727,402,155,270,456,6.2,3.3,1.3,2.3,3.9,8.85,70,2,2," ""48000""",TX,South
5/1/2020,2020,05,Utah,101,67,19,19,41,6.8,4.3,1.3,1.3,2.8,8.47,69,13,30," ""49000""",UT,West
5/1/2020,2020,05,Vermont,21,14,5,1,7,7.9,5,1.9,0.4,2.6,7.68,66,45,49," ""50000""",VT,North
5/1/2020,2020,05,Virginia,128,152,79,55,136,3.5,4,2.2,1.5,3.7,5.64,60,35,12," ""51000""",VA,South
5/1/2020,2020,05,Washington,212,117,49,57,115,6.8,3.6,1.6,1.8,3.7,8.52,69,18,13," ""53000""",WA,West
5/1/2020,2020,05,West Virginia,37,37,11,12,24,5.9,5.5,1.7,1.9,3.8,9.19,71,41,39," ""54000""",WV,South
5/1/2020,2020,05,Wisconsin,124,117,39,35,82,4.7,4.2,1.5,1.3,3.1,6.87,64,23,20," ""55000""",WI,Midwest
5/1/2020,2020,05,Wyoming,15,8,6,5,11,5.7,3,2.3,1.9,4.2,6.85,64,10,50," ""56000""",WY,West
6/1/2020,2020,06,Alabama,85,81,32,39,75,4.4,4,1.7,2,3.9,7.24,65,30,24," ""01000""",AL,South
6/1/2020,2020,06,Alaska,9,9,7,7,15,3.2,3.1,2.5,2.5,5.3,5.98,61,1,48," ""02000""",AK,West
6/1/2020,2020,06,Arizona,153,134,36,54,99,5.5,4.6,1.3,1.9,3.5,8.75,70,6,14," ""04000""",AZ,West
6/1/2020,2020,06,Arkansas,53,44,17,30,51,4.4,3.5,1.4,2.5,4.2,7.8,67,29,33," ""05000""",AR,South
6/1/2020,2020,06,California,809,632,289,247,578,5.2,3.9,1.9,1.6,3.7,7.07,64,3,1," ""06000""",CA,West
6/1/2020,2020,06,Colorado,170,99,52,62,125,6.6,3.7,2,2.4,4.9,9.02,70,8,21," ""08000""",CO,West
6/1/2020,2020,06,Connecticut,116,59,21,25,50,7.8,3.8,1.4,1.7,3.4,9.42,72,48,29," ""09000""",CT,North
6/1/2020,2020,06,Delaware,26,22,7,9,17,6.1,4.9,1.7,2.1,4,9.19,71,49,45," ""10000""",DE,North
6/1/2020,2020,06,Florida,380,351,107,193,309,4.6,4,1.3,2.3,3.7,8.07,68,22,3," ""12000""",FL,South
6/1/2020,2020,06,Georgia,208,229,69,85,165,4.8,5.1,1.6,2,3.8,8.37,68,24,8," ""13000""",GA,South
6/1/2020,2020,06,Hawaii,30,23,9,11,22,5.7,4.2,1.7,2.1,4.2,8.54,69,43,40," ""15000""",HI,West
6/1/2020,2020,06,Idaho,50,32,10,17,29,6.8,4.1,1.4,2.3,3.9,9.71,73,14,38," ""16000""",ID,West
6/1/2020,2020,06,Illinois,302,228,82,111,203,5.6,4,1.5,2,3.7,8.25,68,25,6," ""17000""",IL,Midwest
6/1/2020,2020,06,Indiana,174,131,40,49,96,6,4.3,1.4,1.7,3.3,8.43,69,38,17," ""18000""",IN,Midwest
6/1/2020,2020,06,Iowa,62,60,20,27,50,4.2,3.9,1.4,1.8,3.4,7.01,64,26,31," ""19000""",IA,Midwest
6/1/2020,2020,06,Kansas,50,58,21,24,48,3.8,4.2,1.6,1.8,3.6,6.78,64,15,35," ""20000""",KS,Midwest
6/1/2020,2020,06,Kentucky,121,97,27,40,71,6.8,5.2,1.5,2.2,4,10.33,74,37,26," ""21000""",KY,South
6/1/2020,2020,06,Louisiana,90,82,27,43,81,5.1,4.4,1.5,2.4,4.6,8.97,70,31,25," ""22000""",LA,South
6/1/2020,2020,06,Maine,36,24,11,12,24,6.3,4.1,1.9,2.1,4.2,8.61,69,39,42," ""23000""",ME,North
6/1/2020,2020,06,Maryland,96,133,25,45,75,3.9,5.1,1,1.8,3.1,8.17,68,42,18," ""24000""",MD,South
6/1/2020,2020,06,Massachusetts,217,149,59,51,117,6.9,4.5,1.9,1.6,3.7,8.59,69,44,15," ""25000""",MA,North
6/1/2020,2020,06,Michigan,356,221,70,87,167,9.2,5.4,1.8,2.3,4.3,11.91,79,11,10," ""26000""",MI,Midwest
6/1/2020,2020,06,Minnesota,149,106,25,42,72,5.6,3.8,0.9,1.6,2.7,8.25,68,12,22," ""27000""",MN,Midwest
6/1/2020,2020,06,Mississippi,60,53,21,24,48,5.6,4.7,1.9,2.2,4.4,8.73,70,32,34," ""28000""",MS,South
6/1/2020,2020,06,Missouri,174,116,36,67,109,6.5,4.1,1.3,2.5,4.1,9.95,73,21,19," ""29000""",MO,Midwest
6/1/2020,2020,06,Montana,25,19,8,10,19,5.4,4,1.7,2.2,4.1,8.2,68,4,44," ""30000""",MT,West
6/1/2020,2020,06,Nebraska,40,41,15,19,36,4.1,4.1,1.6,2,3.7,7.12,65,16,37," ""31000""",NE,Midwest
6/1/2020,2020,06,Nevada,144,75,34,34,72,12,5.9,2.8,2.8,6,14.11,86,7,32," ""32000""",NV,West
6/1/2020,2020,06,New Hampshire,44,32,10,11,23,7.2,5,1.6,1.8,3.8,9.85,73,46,41," ""33000""",NH,North
6/1/2020,2020,06,New Jersey,293,193,69,73,151,8.2,5.1,1.9,2,4.2,10.53,75,47,11," ""34000""",NJ,North
6/1/2020,2020,06,New Mexico,38,33,12,14,28,4.9,4.1,1.6,1.8,3.6,7.48,66,5,36," ""35000""",NM,West
6/1/2020,2020,06,New York,404,344,100,119,230,4.9,4,1.2,1.4,2.8,7.21,65,27,4," ""36000""",NY,North
6/1/2020,2020,06,North Carolina,230,198,68,93,172,5.4,4.4,1.6,2.2,4,8.57,69,28,9," ""37000""",NC,South
6/1/2020,2020,06,North Dakota,19,17,7,9,18,4.8,4.1,1.8,2.3,4.5,8,67,19,47," ""38000""",ND,West
6/1/2020,2020,06,Ohio,365,243,66,119,198,7.1,4.5,1.3,2.3,3.9,10.43,75,34,7," ""39000""",OH,Midwest
6/1/2020,2020,06,Oklahoma,76,73,31,40,76,4.7,4.4,1.9,2.5,4.7,8.26,68,20,28," ""40000""",OK,South
6/1/2020,2020,06,Oregon,120,78,31,32,68,6.8,4.3,1.8,1.8,3.9,8.83,70,9,27," ""41000""",OR,West
6/1/2020,2020,06,Pennsylvania,243,263,124,93,231,4.5,4.7,2.3,1.7,4.3,7.1,65,33,5," ""42000""",PA,North
6/1/2020,2020,06,Rhode Island,44,28,7,7,14,10.1,6,1.6,1.6,3.2,11.8,79,50,43," ""44000""",RI,North
6/1/2020,2020,06,South Carolina,119,104,28,50,84,5.9,4.9,1.4,2.5,4.2,9.98,73,40,23," ""45000""",SC,South
6/1/2020,2020,06,South Dakota,17,13,6,8,14,4.1,3.1,1.5,1.9,3.4,6.31,62,17,46," ""46000""",SD,West
6/1/2020,2020,06,Tennessee,187,140,46,74,127,6.4,4.6,1.6,2.5,4.3,9.84,73,36,16," ""47000""",TN,South
6/1/2020,2020,06,Texas,564,452,244,216,485,4.7,3.6,2,1.8,4.1,6.79,64,2,2," ""48000""",TX,South
6/1/2020,2020,06,Utah,71,62,24,29,57,4.7,4,1.6,1.9,3.8,7.46,66,13,30," ""49000""",UT,West
6/1/2020,2020,06,Vermont,18,13,5,5,11,6.6,4.5,1.8,1.8,4,8.9,70,45,49," ""50000""",VT,North
6/1/2020,2020,06,Virginia,265,188,42,65,118,7.2,4.8,1.1,1.8,3.2,10.27,74,35,12," ""51000""",VA,South
6/1/2020,2020,06,Washington,195,126,46,52,107,6.1,3.8,1.4,1.6,3.4,8.15,68,18,13," ""53000""",WA,West
6/1/2020,2020,06,West Virginia,38,41,10,13,26,5.7,5.8,1.5,2,3.9,9.75,73,41,39," ""54000""",WV,South
6/1/2020,2020,06,Wisconsin,139,127,34,42,87,5.1,4.4,1.2,1.5,3.2,8,67,23,20," ""55000""",WI,Midwest
6/1/2020,2020,06,Wyoming,9,7,6,6,13,3.4,2.6,2.3,2.3,4.9,5.65,60,10,50," ""56000""",WY,West
7/1/2020,2020,07,Alabama,84,102,18,49,72,4.3,5,0.9,2.5,3.7,9.49,72,30,24," ""01000""",AL,South
7/1/2020,2020,07,Alaska,19,19,7,12,20,6.6,6.2,2.4,4.2,7,12.66,81,1,48," ""02000""",AK,West
7/1/2020,2020,07,Arizona,104,138,41,68,120,3.7,4.7,1.5,2.4,4.3,8.01,67,6,14," ""04000""",AZ,West
7/1/2020,2020,07,Arkansas,52,57,12,32,48,4.2,4.4,1,2.6,3.9,8.91,70,29,33," ""05000""",AR,South
7/1/2020,2020,07,California,684,734,249,351,646,4.4,4.5,1.6,2.2,4.1,7.98,67,3,1," ""06000""",CA,West
7/1/2020,2020,07,Colorado,115,109,46,62,120,4.4,4,1.8,2.4,4.6,7.76,67,8,21," ""08000""",CO,West
7/1/2020,2020,07,Connecticut,62,59,23,27,53,4.1,3.7,1.5,1.8,3.5,6.72,63,48,29," ""09000""",CT,North
7/1/2020,2020,07,Delaware,22,22,6,11,17,5.1,4.8,1.4,2.5,3.9,9.12,71,49,45," ""10000""",DE,North
7/1/2020,2020,07,Florida,322,387,98,219,340,3.8,4.4,1.2,2.6,4,8.31,68,22,3," ""12000""",FL,South
7/1/2020,2020,07,Georgia,202,248,67,122,200,4.7,5.4,1.5,2.8,4.6,9.73,73,24,8," ""13000""",GA,South
7/1/2020,2020,07,Hawaii,23,25,9,16,26,4.3,4.5,1.7,3,4.9,8.76,70,43,40," ""15000""",HI,West
7/1/2020,2020,07,Idaho,40,38,11,20,32,5.3,4.8,1.5,2.7,4.3,9.49,72,14,38," ""16000""",ID,West
7/1/2020,2020,07,Illinois,247,257,74,129,217,4.4,4.4,1.3,2.3,3.9,8.33,68,25,6," ""17000""",IL,Midwest
7/1/2020,2020,07,Indiana,137,149,31,84,121,4.6,4.8,1,2.8,4.1,9.81,73,38,17," ""18000""",IN,Midwest
7/1/2020,2020,07,Iowa,66,72,20,39,63,4.4,4.6,1.3,2.6,4.2,8.86,70,26,31," ""19000""",IA,Midwest
7/1/2020,2020,07,Kansas,52,66,16,35,53,3.9,4.7,1.2,2.6,3.9,8.56,69,15,35," ""20000""",KS,Midwest
7/1/2020,2020,07,Kentucky,90,100,17,34,57,5,5.2,0.9,1.9,3.1,9.38,72,37,26," ""21000""",KY,South
7/1/2020,2020,07,Louisiana,80,91,23,45,72,4.5,4.8,1.3,2.5,4,8.91,70,31,25," ""22000""",LA,South
7/1/2020,2020,07,Maine,26,26,10,14,25,4.5,4.3,1.7,2.4,4.3,8.03,67,39,42," ""23000""",ME,North
7/1/2020,2020,07,Maryland,106,155,22,52,79,4.2,5.8,0.9,2.1,3.1,9.38,72,42,18," ""24000""",MD,South
7/1/2020,2020,07,Massachusetts,135,156,30,44,83,4.2,4.6,0.9,1.4,2.6,7.58,66,44,15," ""25000""",MA,North
7/1/2020,2020,07,Michigan,226,238,51,111,170,5.7,5.6,1.3,2.8,4.3,10.83,76,11,10," ""26000""",MI,Midwest
7/1/2020,2020,07,Minnesota,97,132,22,61,88,3.6,4.6,0.8,2.2,3.2,8.32,68,12,22," ""27000""",MN,Midwest
7/1/2020,2020,07,Mississippi,53,57,14,22,39,4.8,4.9,1.3,2,3.6,8.6,69,32,34," ""28000""",MS,South
7/1/2020,2020,07,Missouri,120,141,33,69,107,4.4,4.9,1.2,2.5,3.9,9.02,70,21,19," ""29000""",MO,Midwest
7/1/2020,2020,07,Montana,25,24,9,14,24,5.4,4.9,1.9,3,5.2,9.74,73,4,44," ""30000""",MT,West
7/1/2020,2020,07,Nebraska,41,51,11,29,42,4.2,5,1.1,3,4.3,9.71,73,16,37," ""31000""",NE,Midwest
7/1/2020,2020,07,Nevada,87,81,30,40,72,7,6.2,2.4,3.2,5.8,11.6,78,7,32," ""32000""",NV,West
7/1/2020,2020,07,New Hampshire,26,32,8,12,22,4.2,4.9,1.3,1.9,3.5,8.02,67,46,41," ""33000""",NH,North
7/1/2020,2020,07,New Jersey,248,191,50,81,142,6.7,4.9,1.3,2.2,3.8,10.28,74,47,11," ""34000""",NJ,North
7/1/2020,2020,07,New Mexico,32,36,11,20,34,4.1,4.4,1.4,2.6,4.4,8.42,69,5,36," ""35000""",NM,West
7/1/2020,2020,07,New York,344,403,118,138,280,4.1,4.6,1.4,1.7,3.3,7.3,65,27,4," ""36000""",NY,North
7/1/2020,2020,07,North Carolina,273,219,60,98,169,6.3,4.8,1.4,2.3,3.9,9.86,73,28,9," ""37000""",NC,South
7/1/2020,2020,07,North Dakota,17,18,6,13,20,4.2,4.3,1.5,3.2,5,9,70,19,47," ""38000""",ND,West
7/1/2020,2020,07,Ohio,219,241,72,131,213,4.2,4.4,1.4,2.5,4.1,8.27,68,34,7," ""39000""",OH,Midwest
7/1/2020,2020,07,Oklahoma,67,83,22,39,66,4.2,4.9,1.4,2.4,4.1,8.57,69,20,28," ""40000""",OK,South
7/1/2020,2020,07,Oregon,94,95,25,41,71,5.2,5,1.4,2.3,4,9.26,71,9,27," ""41000""",OR,West
7/1/2020,2020,07,Pennsylvania,270,267,63,110,182,4.9,4.6,1.1,2,3.3,8.63,69,33,5," ""42000""",PA,North
7/1/2020,2020,07,Rhode Island,23,21,6,8,15,5.1,4.5,1.3,1.8,3.4,8.25,68,50,43," ""44000""",RI,North
7/1/2020,2020,07,South Carolina,92,102,27,51,87,4.5,4.8,1.3,2.5,4.3,9.06,71,40,23," ""45000""",SC,South
7/1/2020,2020,07,South Dakota,17,20,5,10,15,4.1,4.6,1.2,2.4,3.6,8.33,68,17,46," ""46000""",SD,West
7/1/2020,2020,07,Tennessee,151,144,43,71,124,5.1,4.7,1.5,2.4,4.2,8.99,70,36,16," ""47000""",TN,South
7/1/2020,2020,07,Texas,497,456,176,262,463,4.1,3.7,1.5,2.2,3.9,7.22,65,2,2," ""48000""",TX,South
7/1/2020,2020,07,Utah,72,64,19,39,60,4.7,4,1.2,2.6,3.9,8.64,69,13,30," ""49000""",UT,West
7/1/2020,2020,07,Vermont,12,7,4,6,11,4.3,2.5,1.4,2.2,4,6.67,63,45,49," ""50000""",VT,North
7/1/2020,2020,07,Virginia,150,194,40,70,119,4,4.9,1.1,1.9,3.2,8.04,67,35,12," ""51000""",VA,South
7/1/2020,2020,07,Washington,112,118,42,63,111,3.5,3.5,1.3,2,3.5,6.56,63,18,13," ""53000""",WA,West
7/1/2020,2020,07,West Virginia,36,48,9,18,30,5.4,6.7,1.4,2.7,4.5,11.29,77,41,39," ""54000""",WV,South
7/1/2020,2020,07,Wisconsin,128,175,28,80,123,4.6,5.9,1,2.9,4.4,10.92,76,23,20," ""55000""",WI,Midwest
7/1/2020,2020,07,Wyoming,14,13,5,8,13,5.3,4.7,1.9,3,4.9,9.37,71,10,50," ""56000""",WY,West
8/1/2020,2020,08,Alabama,88,106,14,53,73,4.5,5.1,0.7,2.7,3.7,10.34,74,30,24," ""01000""",AL,South
8/1/2020,2020,08,Alaska,19,21,4,8,13,6.5,6.7,1.4,2.8,4.5,12.2,80,1,48," ""02000""",AK,West
8/1/2020,2020,08,Arizona,138,159,27,64,97,4.9,5.3,1,2.3,3.4,9.66,72,6,14," ""04000""",AZ,West
8/1/2020,2020,08,Arkansas,57,57,11,33,47,4.6,4.4,0.9,2.7,3.8,9.46,72,29,33," ""05000""",AR,South
8/1/2020,2020,08,California,663,674,216,252,510,4.2,4.1,1.4,1.6,3.2,6.89,64,3,1," ""06000""",CA,West
8/1/2020,2020,08,Colorado,119,107,20,64,95,4.5,3.9,0.8,2.4,3.6,8.84,70,8,21," ""08000""",CO,West
8/1/2020,2020,08,Connecticut,76,57,23,23,50,4.9,3.5,1.5,1.5,3.2,6.74,63,48,29," ""09000""",CT,North
8/1/2020,2020,08,Delaware,23,23,5,12,18,5.3,5,1.1,2.7,4.1,10.25,74,49,45," ""10000""",DE,North
8/1/2020,2020,08,Florida,323,374,100,193,306,3.8,4.3,1.2,2.3,3.6,7.8,67,22,3," ""12000""",FL,South
8/1/2020,2020,08,Georgia,220,259,47,150,208,5,5.6,1.1,3.4,4.8,11.39,78,24,8," ""13000""",GA,South
8/1/2020,2020,08,Hawaii,20,20,5,12,19,3.8,3.7,0.9,2.3,3.6,7.84,67,43,40," ""15000""",HI,West
8/1/2020,2020,08,Idaho,38,37,8,19,30,5,4.6,1.1,2.5,3.9,9.44,72,14,38," ""16000""",ID,West
8/1/2020,2020,08,Illinois,295,228,75,109,194,5.2,3.9,1.3,1.9,3.4,7.96,67,25,6," ""17000""",IL,Midwest
8/1/2020,2020,08,Indiana,135,138,20,68,95,4.5,4.4,0.7,2.3,3.2,9.19,71,38,17," ""18000""",IN,Midwest
8/1/2020,2020,08,Iowa,60,63,21,35,59,4,4.1,1.4,2.3,4,7.7,66,26,31," ""19000""",IA,Midwest
8/1/2020,2020,08,Kansas,54,62,11,27,41,4,4.4,0.8,2,3,8.21,68,15,35," ""20000""",KS,Midwest
8/1/2020,2020,08,Kentucky,99,96,17,57,79,5.4,5,0.9,3.1,4.3,11.16,77,37,26," ""21000""",KY,South
8/1/2020,2020,08,Louisiana,91,101,19,50,73,5,5.3,1.1,2.8,4,10.27,74,31,25," ""22000""",LA,South
8/1/2020,2020,08,Maine,27,25,8,13,22,4.6,4.1,1.4,2.2,3.8,7.97,67,39,42," ""23000""",ME,North
8/1/2020,2020,08,Maryland,94,138,22,44,72,3.7,5.1,0.9,1.7,2.8,7.95,67,42,18," ""24000""",MD,South
8/1/2020,2020,08,Massachusetts,135,138,33,50,90,4.1,4,1,1.5,2.7,7.01,64,44,15," ""25000""",MA,North
8/1/2020,2020,08,Michigan,248,223,52,107,168,6.1,5.2,1.3,2.6,4.2,10.61,75,11,10," ""26000""",MI,Midwest
8/1/2020,2020,08,Minnesota,107,112,19,42,71,3.9,3.9,0.7,1.5,2.6,7.33,65,12,22," ""27000""",MN,Midwest
8/1/2020,2020,08,Mississippi,60,64,13,38,55,5.4,5.5,1.2,3.4,5,11.53,78,32,34," ""28000""",MS,South
8/1/2020,2020,08,Missouri,123,118,28,66,100,4.4,4.1,1,2.4,3.6,8.53,69,21,19," ""29000""",MO,Midwest
8/1/2020,2020,08,Montana,24,24,5,14,21,5.1,4.9,1.1,3,4.5,10.45,75,4,44," ""30000""",MT,West
8/1/2020,2020,08,Nebraska,44,44,12,22,36,4.5,4.3,1.2,2.2,3.7,8.31,68,16,37," ""31000""",NE,Midwest
8/1/2020,2020,08,Nevada,90,68,26,25,55,7.2,5.2,2.1,2,4.4,9.75,73,7,32," ""32000""",NV,West
8/1/2020,2020,08,New Hampshire,26,30,7,11,20,4.1,4.5,1.1,1.7,3.1,7.6,66,46,41," ""33000""",NH,North
8/1/2020,2020,08,New Jersey,199,162,59,69,135,5.3,4.1,1.6,1.8,3.6,7.75,67,47,11," ""34000""",NJ,North
8/1/2020,2020,08,New Mexico,30,36,8,19,30,3.9,4.4,1,2.4,3.9,8.52,69,5,36," ""35000""",NM,West
8/1/2020,2020,08,New York,342,343,84,135,241,4,3.9,1,1.6,2.8,7,64,27,4," ""36000""",NY,North
8/1/2020,2020,08,North Carolina,238,208,56,102,174,5.5,4.6,1.3,2.3,4,9.36,71,28,9," ""37000""",NC,South
8/1/2020,2020,08,North Dakota,21,18,6,8,16,5.2,4.2,1.5,2,3.9,8.23,68,19,47," ""38000""",ND,West
8/1/2020,2020,08,Ohio,231,240,78,110,202,4.4,4.4,1.5,2.1,3.9,7.87,67,34,7," ""39000""",OH,Midwest
8/1/2020,2020,08,Oklahoma,66,83,15,40,63,4.1,4.9,0.9,2.5,3.9,9.34,71,20,28," ""40000""",OK,South
8/1/2020,2020,08,Oregon,80,101,24,38,66,4.4,5.3,1.3,2.1,3.6,8.67,69,9,27," ""41000""",OR,West
8/1/2020,2020,08,Pennsylvania,223,252,60,90,159,4,4.3,1.1,1.6,2.9,7.18,65,33,5," ""42000""",PA,North
8/1/2020,2020,08,Rhode Island,21,19,6,8,15,4.6,4,1.3,1.7,3.3,7.39,65,50,43," ""44000""",RI,North
8/1/2020,2020,08,South Carolina,109,116,22,57,83,5.3,5.3,1.1,2.8,4,10.51,75,40,23," ""45000""",SC,South
8/1/2020,2020,08,South Dakota,17,17,5,10,16,4,3.8,1.2,2.4,3.8,7.75,67,17,46," ""46000""",SD,West
8/1/2020,2020,08,Tennessee,142,138,32,83,121,4.8,4.4,1.1,2.8,4.1,9.46,72,36,16," ""47000""",TN,South
8/1/2020,2020,08,Texas,598,511,130,295,457,5,4.1,1.1,2.4,3.8,8.92,70,2,2," ""48000""",TX,South
8/1/2020,2020,08,Utah,78,71,22,39,66,5.1,4.4,1.4,2.5,4.3,9.05,71,13,30," ""49000""",UT,West
8/1/2020,2020,08,Vermont,13,13,4,5,9,4.6,4.4,1.4,1.8,3.2,7.51,66,45,49," ""50000""",VT,North
8/1/2020,2020,08,Virginia,198,215,34,68,108,5.2,5.3,0.9,1.8,2.8,9.31,71,35,12," ""51000""",VA,South
8/1/2020,2020,08,Washington,132,128,18,54,82,4.1,3.8,0.6,1.7,2.5,7.74,67,18,13," ""53000""",WA,West
8/1/2020,2020,08,West Virginia,32,46,6,19,29,4.8,6.5,0.9,2.9,4.4,11.79,79,41,39," ""54000""",WV,South
8/1/2020,2020,08,Wisconsin,124,124,25,55,85,4.4,4.2,0.9,2,3,8.15,68,23,20," ""55000""",WI,Midwest
8/1/2020,2020,08,Wyoming,15,14,4,6,11,5.6,5,1.5,2.2,4.1,9.37,71,10,50," ""56000""",WY,West
9/1/2020,2020,09,Alabama,88,101,15,64,87,4.4,4.9,0.8,3.2,4.4,10.58,75,30,24," ""01000""",AL,South
9/1/2020,2020,09,Alaska,22,22,4,8,13,7.5,6.9,1.4,2.7,4.4,12.97,82,1,48," ""02000""",AK,West
9/1/2020,2020,09,Arizona,142,154,32,83,122,5,5.1,1.1,2.9,4.3,10.35,74,6,14," ""04000""",AZ,West
9/1/2020,2020,09,Arkansas,55,58,11,36,52,4.4,4.5,0.9,2.9,4.2,9.72,73,29,33," ""05000""",AR,South
9/1/2020,2020,09,California,677,687,199,309,550,4.3,4.1,1.3,1.9,3.5,7.51,66,3,1," ""06000""",CA,West
9/1/2020,2020,09,Colorado,113,107,36,67,114,4.3,3.9,1.4,2.5,4.3,8.07,68,8,21," ""08000""",CO,West
9/1/2020,2020,09,Connecticut,59,59,23,27,52,3.8,3.6,1.5,1.7,3.3,6.26,62,48,29," ""09000""",CT,North
9/1/2020,2020,09,Delaware,20,23,4,11,17,4.5,4.9,0.9,2.5,3.8,9.62,72,49,45," ""10000""",DE,North
9/1/2020,2020,09,Florida,341,393,88,224,330,4,4.4,1,2.6,3.9,8.76,70,22,3," ""12000""",FL,South
9/1/2020,2020,09,Georgia,201,246,41,128,192,4.6,5.3,0.9,2.9,4.4,10.63,75,24,8," ""13000""",GA,South
9/1/2020,2020,09,Hawaii,17,16,12,24,39,3.3,3,2.4,4.7,7.6,8.36,68,43,40," ""15000""",HI,West
9/1/2020,2020,09,Idaho,39,35,9,19,30,5.1,4.4,1.2,2.5,3.9,9.18,71,14,38," ""16000""",ID,West
9/1/2020,2020,09,Illinois,235,239,96,128,234,4.2,4.1,1.7,2.3,4.1,7.49,66,25,6," ""17000""",IL,Midwest
9/1/2020,2020,09,Indiana,115,150,36,80,124,3.8,4.8,1.2,2.7,4.1,8.74,70,38,17," ""18000""",IN,Midwest
9/1/2020,2020,09,Iowa,65,69,18,31,52,4.3,4.4,1.2,2.1,3.5,8.04,67,26,31," ""19000""",IA,Midwest
9/1/2020,2020,09,Kansas,46,60,12,30,45,3.4,4.2,0.9,2.2,3.3,7.7,66,15,35," ""20000""",KS,Midwest
9/1/2020,2020,09,Kentucky,102,91,21,58,85,5.5,4.7,1.1,3.1,4.6,10.73,76,37,26," ""21000""",KY,South
9/1/2020,2020,09,Louisiana,77,93,31,66,105,4.3,4.9,1.7,3.7,5.8,9.98,73,31,25," ""22000""",LA,South
9/1/2020,2020,09,Maine,27,34,7,11,19,4.5,5.4,1.2,1.8,3.2,8.51,69,39,42," ""23000""",ME,North
9/1/2020,2020,09,Maryland,69,141,21,43,70,2.7,5.2,0.8,1.7,2.7,7.41,66,42,18," ""24000""",MD,South
